year,city_name,city_code,index_aggregate,coverage_breadth,usage_depth,payment,insurance,monetary_fund,investment,credit,credit_investigation,digitization_level,city_norm,source_name_version
2011,赣州市,3607,48.38,38.34,67.09,70.11,58.96,,,70.14,,47.54,赣州,year14
2011,赤峰市,1504,40.56,31.79,41.83,26.91,31.73,,,47.71,,67.2,赤峰,year14
2011,辽源市,2204,44.82,38.37,42.95,19.89,17.98,,,55.95,,69.5,辽源,year14
2011,辽阳市,2110,52.45,58.6,47.17,56.5,60.99,,,40.37,,41.7,辽阳,year14
2011,达州市,5117,35.08,20.19,56.29,45.97,41.66,,,63.55,,45.73,达州,year14
2011,运城市,1408,42.6,37.41,35.3,23.7,15.4,,,44.91,,73.03,运城,year14
2011,连云港市,3207,57.42,64.25,71.4,91.23,56.22,,,75.51,,9.49,连云港,year14
2011,迪庆藏族自治州,5334,32.64,22.87,21.41,17.11,48.53,,,10.57,,85.32,迪庆藏族,year14
2011,通化市,2205,46.57,43.91,53.46,36.65,46.43,,,58.27,,42.83,通化,year14
2011,通辽市,1505,41.91,29.05,48.78,33.31,34.42,,,56.51,,71.85,通辽,year14
2011,遂宁市,5109,40.37,28.63,54.32,44.66,54.61,,,55.28,,53.81,遂宁,year14
2011,遵义市,5203,46.04,32.87,50.27,49.7,60.94,,,45.89,,81.83,遵义,year14
2011,邢台市,1305,41.46,29.25,53.71,24.07,22.25,,,70.16,,59.48,邢台,year14
2011,那曲地区,5424,18.91,1.75,13.95,0.0,17.69,,,,,84.6,那曲,year14
2011,邯郸市,1304,45.38,31.65,52.24,33.06,24.25,,,66.07,,78.26,邯郸,year14
2011,邵阳市,4305,38.46,13.62,76.08,79.3,46.86,,,87.91,,52.14,邵阳,year14
2011,郑州市,4101,71.76,85.9,59.22,71.59,16.58,,,75.62,,47.85,郑州,year14
2011,郴州市,4310,45.9,34.67,62.47,73.12,39.07,,,71.03,,52.84,郴州,year14
2011,鄂尔多斯市,1506,63.43,62.07,54.35,42.75,60.34,,,53.15,,84.43,鄂尔多斯,year14
2011,鄂州市,4207,45.25,51.32,50.93,52.65,48.23,,,51.86,,14.87,鄂州,year14
2011,酒泉市,6209,60.79,64.62,34.18,35.3,43.89,,,30.01,,96.52,酒泉,year14
2011,重庆市,5000,59.7,63.92,62.96,75.31,64.62,,,60.88,,39.83,重庆,year14
2011,金华市,3307,79.46,96.51,83.8,100.0,84.05,,,81.89,,15.27,金华,year14
2011,金昌市,6203,57.83,61.15,39.31,16.16,51.97,,,36.62,,80.5,金昌,year14
2011,钦州市,4507,42.22,28.91,55.52,63.12,55.99,,,54.48,,62.02,钦州,year14
2011,铁岭市,2112,37.09,33.08,46.9,46.25,44.39,,,48.02,,32.53,铁岭,year14
2011,铜仁市,5206,27.9,5.74,60.3,30.22,16.53,,,81.92,,42.18,铜仁,year14
2011,铜川市,6102,49.97,44.25,44.19,0.0,40.22,,,50.8,,79.34,铜川,year14
2011,铜陵市,3407,63.69,77.35,62.96,67.22,55.99,,,65.4,,19.93,铜陵,year14
2011,银川市,6401,67.8,85.55,51.7,51.7,66.13,,,45.68,,38.47,银川,year14
2011,锡林郭勒盟,1525,53.34,52.69,40.15,26.09,47.47,,,38.67,,79.49,锡林郭勒,year14
2011,锦州市,2107,42.35,49.95,47.52,44.38,35.93,,,52.71,,7.83,锦州,year14
2011,镇江市,3211,72.64,83.99,70.12,87.78,74.14,,,66.46,,39.77,镇江,year14
2011,长春市,2201,54.54,66.75,50.32,49.2,49.01,,,50.99,,21.87,长春,year14
2011,长沙市,4301,79.34,93.62,75.54,82.01,76.39,,,74.46,,39.09,长沙,year14
2011,长治市,1404,42.03,43.61,14.0,30.35,39.6,,,1.48,,87.74,长治,year14
2011,阜新市,2109,42.32,46.06,34.52,37.41,36.04,,,33.57,,44.12,阜新,year14
2011,阜阳市,3412,36.94,18.89,55.99,53.49,32.91,,,65.91,,61.94,阜阳,year14
2011,防城港市,4506,61.45,57.35,68.37,65.96,63.52,,,70.66,,62.42,防城港,year14
2011,阳江市,4417,53.76,48.64,62.16,55.44,45.02,,,70.07,,55.41,阳江,year14
2011,阳泉市,1403,54.3,63.13,23.34,25.25,44.88,,,14.14,,81.44,阳泉,year14
2011,阿克苏地区,6529,30.79,12.48,41.28,23.19,43.98,,,42.19,,72.16,阿克苏,year14
2011,阿勒泰地区,6543,37.52,33.04,35.86,18.52,40.52,,,,,55.3,阿勒泰,year14
2011,阿坝藏族羌族自治州,5132,37.13,24.76,29.42,15.01,38.24,,,27.35,,91.99,阿坝藏族羌族,year14
2011,阿拉善盟,1529,70.34,78.6,50.73,28.04,56.82,,,,,78.68,阿拉善,year14
2011,阿里地区,5425,49.4,18.96,76.86,0.0,97.49,,,,,100.0,阿里,year14
2011,陇南市,6212,31.84,10.21,38.35,13.73,2.01,,,56.27,,91.4,陇南,year14
2011,随州市,4213,41.05,29.89,45.02,42.1,39.81,,,47.52,,70.67,随州,year14
2011,雅安市,5118,43.68,45.71,46.18,49.35,62.75,,,38.91,,32.43,雅安,year14
2011,青岛市,3702,73.48,87.93,68.36,78.47,49.84,,,74.95,,35.11,青岛,year14
2011,鞍山市,2103,55.92,62.13,57.24,64.11,52.71,,,58.37,,32.97,鞍山,year14
2011,韶关市,4402,55.96,49.66,64.78,53.46,60.83,,,67.7,,60.71,韶关,year14
2011,马鞍山市,3405,57.1,63.66,60.73,65.86,73.82,,,54.7,,28.85,马鞍山,year14
2011,驻马店市,4117,33.27,12.51,49.66,45.2,12.13,,,65.81,,72.08,驻马店,year14
2011,鸡西市,2303,47.69,47.38,35.06,42.36,45.14,,,30.04,,71.65,鸡西,year14
2011,鹤壁市,4106,46.74,39.24,53.66,59.04,25.08,,,64.98,,58.9,鹤壁,year14
2011,鹤岗市,2304,45.23,51.32,38.97,38.8,56.71,,,31.58,,36.49,鹤岗,year14
2011,鹰潭市,3606,46.79,46.5,63.96,61.26,67.17,,,62.92,,16.56,鹰潭,year14
2011,黄冈市,4211,41.19,28.17,58.31,51.3,32.18,,,69.99,,53.05,黄冈,year14
2011,黄南藏族自治州,6323,17.76,0.85,3.24,0.0,4.11,,,12.41,,100.0,黄南藏族,year14
2011,黄山市,3410,59.15,61.53,65.27,66.04,66.32,,,64.74,,40.2,黄山,year14
2011,黄石市,4202,46.75,52.33,42.73,58.97,49.51,,,38.08,,35.63,黄石,year14
2011,黑河市,2311,27.03,38.82,18.98,41.7,58.36,,,0.01,,2.7,黑河,year14
2011,黔东南苗族侗族自治州,5226,41.57,29.14,43.18,46.74,22.52,,,51.4,,79.69,黔东南苗族侗族,year14
2011,黔南布依族苗族自治州,5227,39.66,31.71,42.38,81.92,44.1,,,37.24,,61.0,黔南布依族苗族,year14
2011,黔西南布依族苗族自治州,5223,30.52,23.29,43.1,44.2,44.66,,,42.32,,31.58,黔西南布依族苗族,year14
2011,齐齐哈尔市,2302,35.29,28.68,40.19,36.86,40.65,,,40.37,,48.21,齐齐哈尔,year14
2011,龙岩市,3508,63.45,68.33,61.17,72.52,48.35,,,65.25,,51.48,龙岩,year14
2012,七台河市,2309,77.21,74.29,94.35,50.19,134.39,,,82.58,,55.72,七台河,year14
2012,三亚市,4602,103.54,105.99,101.13,111.03,166.49,,,72.76,,99.82,三亚,year14
2012,三明市,3504,104.36,103.89,107.43,94.93,144.35,,,93.44,,100.35,三明,year14
2012,三沙市,4603,45.11,34.02,13.95,-119.4,49.72,,,,,138.37,三沙,year14
2012,三门峡市,4112,88.24,85.81,78.8,60.23,107.74,,,68.8,,113.45,三门峡,year14
2012,上海市,3100,135.03,148.62,136.52,146.89,175.44,,,119.12,,87.44,上海,year14
2012,上饶市,3611,84.37,62.71,113.4,88.16,146.78,,,102.3,,103.11,上饶,year14
2012,东莞市,4419,117.29,127.44,108.91,93.43,102.63,,,113.27,,98.98,东莞,year14
2012,东营市,3705,109.67,109.88,109.69,61.92,190.21,,,81.45,,108.95,东营,year14
2012,中卫市,6405,70.78,63.13,75.68,16.46,144.9,,,53.43,,87.13,中卫,year14
2012,中山市,4420,122.96,129.79,118.34,89.73,123.34,,,119.45,,108.81,中山,year14
2012,临夏回族自治州,6229,45.33,35.26,47.31,28.0,77.88,,,36.71,,74.96,临夏回族,year14
2012,临汾市,1410,81.0,79.08,73.53,44.24,90.29,,,69.82,,100.93,临汾,year14
2012,临沂市,3713,87.26,76.84,99.1,61.31,94.14,,,105.41,,100.13,临沂,year14
2012,临沧市,5309,64.19,40.08,78.6,60.65,122.98,,,62.09,,117.59,临沧,year14
2012,丹东市,2106,91.49,88.73,94.97,81.24,141.65,,,77.04,,94.28,丹东,year14
2012,丽水市,3311,112.62,113.78,130.97,116.59,175.78,,,113.88,,75.44,丽水,year14
2012,丽江市,5307,91.21,76.05,101.92,86.23,131.43,,,91.36,,121.85,丽江,year14
2012,乌兰察布市,1509,76.22,64.71,82.28,36.03,127.32,,,68.67,,103.2,乌兰察布,year14
2012,乌海市,1503,98.15,112.15,58.97,82.4,179.05,,,6.26,,123.11,乌海,year14
2012,乌鲁木齐市,6501,111.16,117.82,94.82,75.03,148.73,,,74.55,,118.82,乌鲁木齐,year14
2012,乐山市,5111,92.04,83.21,100.18,79.35,149.83,,,81.8,,106.42,乐山,year14
2012,九江市,3604,90.95,78.3,111.26,83.44,166.99,,,91.12,,95.84,九江,year14
2012,云浮市,4453,92.45,73.9,102.22,71.74,113.26,,,101.03,,135.95,云浮,year14
2012,亳州市,3416,69.89,53.36,94.24,66.44,124.89,,,84.56,,80.21,亳州,year14
2012,伊春市,2307,84.22,79.24,87.3,63.89,117.15,,,77.46,,95.08,伊春,year14
2012,伊犁哈萨克自治州,6540,73.21,66.02,68.13,47.94,99.66,,,57.23,,106.18,伊犁哈萨克,year14
2012,佛山市,4406,122.32,127.69,117.64,79.99,145.47,,,110.25,,113.1,佛山,year14
2012,佳木斯市,2308,81.64,80.7,82.1,70.51,125.71,,,65.21,,83.91,佳木斯,year14
2012,保定市,1306,87.68,75.74,96.65,55.38,102.22,,,98.94,,110.82,保定,year14
2012,保山市,5305,70.28,51.3,91.37,70.96,120.2,,,81.64,,94.62,保山,year14
2012,信阳市,4115,79.17,64.3,89.76,67.75,117.55,,,80.62,,109.03,信阳,year14
2012,克孜勒苏柯尔克孜自治州,6530,72.86,30.31,85.65,39.6,98.0,,,52.5,,190.15,克孜勒苏柯尔克孜,year14
2012,克拉玛依市,6502,104.33,120.88,64.38,87.37,191.93,,,8.58,,122.27,克拉玛依,year14
2012,六安市,3415,78.86,60.14,106.15,73.56,128.34,,,100.53,,91.12,六安,year14
2012,六盘水市,5202,67.81,59.49,55.89,58.29,113.08,,,31.77,,116.91,六盘水,year14
2012,兰州市,6201,109.06,116.62,83.78,78.89,132.76,,,63.89,,130.05,兰州,year14
2012,兴安盟,1522,70.86,63.94,79.11,85.15,114.55,,,63.65,,78.7,兴安,year14
2012,内江市,5110,79.63,62.64,99.33,71.78,151.95,,,80.46,,99.93,内江,year14
2012,凉山彝族自治州,5134,65.89,50.16,75.09,62.12,136.27,,,51.02,,101.1,凉山彝族,year14
2012,包头市,1502,103.99,106.9,89.38,47.6,139.15,,,73.29,,120.9,包头,year14
2012,北京市,1100,135.73,153.48,126.63,127.88,166.32,,,109.93,,93.65,北京,year14
2012,北海市,4505,97.58,98.39,102.98,84.36,145.16,,,87.47,,85.11,北海,year14
2012,十堰市,4203,91.96,83.32,91.97,67.83,148.31,,,71.17,,120.46,十堰,year14
2012,南京市,3201,131.13,143.11,129.91,120.25,178.44,,,110.74,,93.77,南京,year14
2012,南充市,5113,82.29,67.35,92.37,63.83,122.35,,,83.06,,113.27,南充,year14
2012,南宁市,4501,109.56,116.38,99.29,96.51,123.55,,,89.47,,105.73,南宁,year14
2012,南平市,3507,103.97,102.28,112.75,103.24,149.24,,,98.59,,93.58,南平,year14
2012,南昌市,3601,113.21,116.16,118.15,99.84,174.54,,,96.68,,94.49,南昌,year14
2012,南通市,3206,110.42,104.93,130.96,105.39,194.89,,,107.15,,91.23,南通,year14
2012,南阳市,4113,77.75,59.2,93.14,72.99,105.49,,,90.24,,111.03,南阳,year14
2012,博尔塔拉蒙古自治州,6527,110.27,78.41,64.34,39.32,109.06,,,48.49,,298.95,博尔塔拉蒙古,year14
2012,厦门市,3502,131.7,150.24,117.57,116.05,143.24,,,107.03,,96.17,厦门,year14
2012,双鸭山市,2305,86.95,80.0,79.79,62.38,117.29,,,66.09,,122.93,双鸭山,year14
2012,台州市,3310,124.81,121.43,155.61,133.75,252.85,,,117.49,,79.97,台州,year14
2012,合肥市,3401,114.66,118.75,121.02,94.91,172.08,,,102.65,,89.59,合肥,year14
2012,吉安市,3608,77.68,61.28,102.28,82.1,135.29,,,90.76,,87.13,吉安,year14
2012,吉林市,2202,90.39,85.49,89.94,64.57,104.31,,,86.79,,107.38,吉林,year14
2012,吐鲁番地区,6521,87.35,63.51,99.81,34.14,178.06,,,74.52,,143.38,吐鲁番,year14
2012,吕梁市,1411,81.0,77.3,62.1,43.72,77.56,,,57.7,,127.57,吕梁,year14
2012,吴忠市,6403,77.63,69.17,81.59,36.68,95.6,,,80.78,,98.37,吴忠,year14
2012,周口市,4116,63.75,46.8,77.68,68.92,75.63,,,79.51,,94.41,周口,year14
2012,呼伦贝尔市,1507,83.06,85.27,73.5,62.46,122.3,,,54.37,,93.16,呼伦贝尔,year14
2012,呼和浩特市,1501,110.24,116.65,100.44,91.73,138.1,,,85.7,,106.89,呼和浩特,year14
2012,和田地区,6532,40.15,12.76,39.28,58.72,92.1,,,15.06,,132.17,和田,year14
2012,咸宁市,4212,82.51,79.01,103.16,120.54,126.29,,,91.56,,56.57,咸宁,year14
2012,咸阳市,6104,90.9,80.63,86.45,43.64,96.82,,,86.92,,132.91,咸阳,year14
2012,哈密地区,6522,96.65,98.09,79.62,57.45,116.8,,,66.59,,122.84,哈密,year14
2012,哈尔滨市,2301,102.49,101.02,98.53,77.13,128.88,,,88.26,,114.51,哈尔滨,year14
2012,唐山市,1302,96.38,93.89,92.68,64.59,143.28,,,74.71,,111.32,唐山,year14
2012,商丘市,4114,71.95,57.19,82.71,53.43,73.96,,,89.64,,101.11,商丘,year14
2012,商洛市,6110,62.7,52.32,65.77,26.17,94.2,,,58.34,,91.42,商洛,year14
2012,喀什地区,6531,56.46,26.34,67.36,55.16,106.25,,,,,136.11,喀什,year14
2012,嘉兴市,3304,128.16,125.03,150.36,126.13,222.99,,,122.77,,98.16,嘉兴,year14
2012,嘉峪关市,6202,93.52,87.76,73.15,28.32,85.18,,,,,149.53,嘉峪关,year14
2012,四平市,2203,78.57,63.64,84.74,47.44,107.19,,,79.54,,116.64,四平,year14
2012,固原市,6404,59.09,51.21,27.83,10.3,39.4,,,24.96,,141.96,固原,year14
2012,塔城地区,6542,86.71,55.57,42.69,39.51,95.36,,,21.07,,269.51,塔城,year14
2012,大兴安岭地区,2327,72.68,79.3,59.51,38.57,95.98,,,46.63,,74.72,大兴安岭,year14
2012,大同市,1402,101.21,85.2,104.98,61.04,138.95,,,95.72,,147.21,大同,year14
2012,大庆市,2306,98.25,102.85,93.43,84.36,153.56,,,69.36,,91.8,大庆,year14
2012,大理白族自治州,5329,80.78,61.5,97.63,72.07,146.7,,,80.02,,113.8,大理白族,year14
2012,大连市,2102,115.69,122.55,111.38,83.84,166.05,,,91.65,,100.89,大连,year14
2012,天水市,6205,69.85,55.88,67.77,34.61,82.53,,,65.33,,119.72,天水,year14
2012,天津市,1200,114.74,118.62,112.32,87.5,165.66,,,92.84,,106.3,天津,year14
2012,太原市,1401,116.45,129.88,92.43,66.95,151.04,,,70.83,,115.76,太原,year14
2012,威海市,3710,105.08,106.3,119.68,86.89,161.54,,,105.89,,74.52,威海,year14
2012,娄底市,4313,82.13,68.16,98.91,77.83,135.21,,,86.13,,97.8,娄底,year14
2012,孝感市,4209,85.88,69.27,104.14,72.61,150.53,,,88.31,,107.52,孝感,year14
2012,宁德市,3509,112.21,113.32,116.75,116.36,151.82,,,102.17,,100.28,宁德,year14
2012,宁波市,3302,129.17,137.35,141.87,130.23,225.96,,,108.1,,79.09,宁波,year14
2012,安庆市,3408,85.25,70.84,108.61,78.51,142.91,,,97.66,,90.37,安庆,year14
2012,安康市,6109,79.24,69.26,68.23,52.77,109.27,,,52.84,,132.18,安康,year14
2012,安阳市,4105,80.27,76.08,72.46,54.58,83.71,,,69.76,,108.3,安阳,year14
2012,安顺市,5204,68.35,67.25,67.9,63.58,130.94,,,42.08,,72.82,安顺,year14
2012,定西市,6211,55.52,39.79,54.41,53.55,49.73,,,56.46,,109.51,定西,year14
2012,宜宾市,5115,85.81,72.46,95.91,85.31,146.93,,,75.81,,111.52,宜宾,year14
2012,宜昌市,4205,101.88,98.11,104.22,79.37,150.0,,,87.91,,110.09,宜昌,year14
2012,宜春市,3609,82.41,64.35,106.5,73.28,162.53,,,86.85,,98.22,宜春,year14
2012,宝鸡市,6103,86.68,81.86,81.82,43.79,105.52,,,76.2,,111.42,宝鸡,year14
2012,宣城市,3418,92.7,85.81,111.98,79.58,164.81,,,93.57,,80.44,宣城,year14
2012,宿州市,3413,77.93,58.83,91.26,60.61,102.83,,,89.86,,116.76,宿州,year14
2012,宿迁市,3213,89.31,83.14,104.32,88.4,92.23,,,111.14,,82.39,宿迁,year14
2012,山南地区,5422,47.03,51.59,45.48,3.97,108.28,,,23.92,,34.78,山南,year14
2012,岳阳市,4306,88.48,70.18,114.54,76.42,183.63,,,89.98,,101.54,岳阳,year14
2012,崇左市,4514,79.38,62.41,87.96,71.75,92.96,,,87.69,,119.81,崇左,year14
2012,巴中市,5119,69.57,50.99,78.57,53.52,82.0,,,79.95,,114.58,巴中,year14
2012,巴彦淖尔市,1508,90.47,88.98,74.91,50.67,132.44,,,53.62,,123.69,巴彦淖尔,year14
2012,巴音郭楞蒙古自治州,6528,87.44,91.35,67.67,58.47,121.75,,,46.13,,110.47,巴音郭楞蒙古,year14
2012,常州市,3204,120.27,123.81,135.32,109.52,217.44,,,103.95,,81.23,常州,year14
2012,常德市,4307,84.52,65.76,108.17,75.19,152.93,,,93.19,,103.47,常德,year14
2012,平凉市,6208,72.06,56.3,63.67,27.78,67.3,,,66.17,,139.35,平凉,year14
2012,平顶山市,4104,80.63,75.3,74.94,54.57,87.49,,,71.99,,108.58,平顶山,year14
2012,广元市,5108,83.95,71.24,91.13,50.79,135.1,,,77.29,,112.86,广元,year14
2012,广安市,5116,78.76,64.63,89.5,69.51,109.7,,,83.32,,105.87,广安,year14
2012,广州市,4401,130.86,146.32,120.58,105.49,119.11,,,122.89,,98.48,广州,year14
2012,庆阳市,6210,68.26,63.35,55.85,34.45,65.57,,,54.2,,106.98,庆阳,year14
2012,廊坊市,1310,104.93,104.34,109.82,76.77,122.35,,,108.28,,97.98,廊坊,year14
2012,延安市,6106,70.84,83.66,58.2,178.34,97.25,,,28.46,,51.52,延安,year14
2012,延边朝鲜族自治州,2224,92.35,92.72,87.43,64.99,107.7,,,81.48,,100.05,延边朝鲜族,year14
2012,开封市,4102,76.65,65.59,76.45,15.91,83.06,,,80.47,,113.53,开封,year14
2012,张家口市,1307,83.43,76.63,85.26,57.84,142.83,,,64.32,,102.53,张家口,year14
2012,张家界市,4308,87.47,74.7,104.06,69.09,128.41,,,97.81,,99.52,张家界,year14
2012,张掖市,6207,85.73,80.36,66.7,29.55,89.23,,,61.46,,138.07,张掖,year14
2012,徐州市,3203,101.64,97.74,118.19,84.86,154.29,,,106.86,,84.43,徐州,year14
2012,德宏傣族景颇族自治州,5331,86.41,65.98,100.52,86.11,143.94,,,84.02,,128.21,德宏傣族景颇族,year14
2012,德州市,3714,77.08,66.38,81.85,47.97,71.2,,,90.08,,103.75,德州,year14
2012,德阳市,5106,95.91,88.52,101.24,72.52,149.96,,,84.13,,110.6,德阳,year14
2012,忻州市,1409,78.62,76.47,64.43,43.83,110.07,,,47.7,,111.49,忻州,year14
2012,怀化市,4312,77.76,63.15,91.21,75.95,128.85,,,77.22,,101.58,怀化,year14
2012,怒江傈僳族自治州,5333,71.0,52.44,88.21,37.49,113.46,,,83.35,,100.99,怒江傈僳族,year14
2012,恩施土家族苗族自治州,4228,86.86,70.76,93.41,67.54,105.78,,,91.15,,128.13,恩施土家族苗族,year14
2012,惠州市,4413,110.86,112.08,107.76,73.11,114.67,,,108.76,,112.47,惠州,year14
2012,成都市,5101,122.82,132.07,117.21,113.28,154.79,,,101.97,,102.46,成都,year14
2012,扬州市,3210,105.78,107.47,118.75,105.2,156.03,,,104.71,,76.59,扬州,year14
2012,承德市,1308,81.42,76.57,94.19,61.71,133.01,,,81.63,,74.19,承德,year14
2012,抚州市,3610,81.45,63.71,109.56,85.63,154.9,,,93.32,,88.92,抚州,year14
2012,抚顺市,2104,91.61,94.55,93.15,66.79,158.33,,,68.91,,79.08,抚顺,year14
2012,拉萨市,5401,103.53,103.56,79.1,65.91,128.74,,,59.86,,147.8,拉萨,year14
2012,揭阳市,4452,92.12,69.28,123.08,107.96,136.33,,,119.24,,111.3,揭阳,year14
2012,攀枝花市,5104,76.86,90.13,63.27,60.19,151.03,,,27.0,,57.71,攀枝花,year14
2012,文山壮族苗族自治州,5326,63.03,42.8,83.46,50.77,118.88,,,72.34,,92.72,文山壮族苗族,year14
2012,新乡市,4107,86.22,81.01,84.64,65.77,78.19,,,89.45,,106.32,新乡,year14
2012,新余市,3605,92.89,83.5,102.84,66.93,167.41,,,79.92,,105.84,新余,year14
2012,无锡市,3202,118.68,128.37,123.3,114.65,175.52,,,102.49,,78.29,无锡,year14
2012,日喀则市,5402,40.08,-4.34,66.95,93.5,149.98,,,29.33,,137.95,日喀则,year14
2012,日照市,3711,90.09,89.63,101.31,87.63,118.29,,,95.75,,71.22,日照,year14
2012,昆明市,5301,114.0,119.66,107.29,108.92,149.12,,,89.65,,107.5,昆明,year14
2012,昌吉回族自治州,6523,84.55,82.08,76.42,45.23,114.22,,,64.14,,107.48,昌吉回族,year14
2012,昌都市,5403,59.55,13.24,53.06,-15.43,71.44,,,,,224.24,昌都,year14
2012,昭通市,5306,62.49,36.11,83.44,63.18,135.23,,,64.09,,111.55,昭通,year14
2012,晋中市,1407,89.51,89.15,80.35,55.02,117.52,,,67.67,,107.35,晋中,year14
2012,晋城市,1405,91.06,92.37,71.76,39.21,100.46,,,63.42,,121.81,晋城,year14
2012,普洱市,5308,63.85,39.16,81.41,127.97,158.53,,,44.02,,113.48,普洱,year14
2012,景德镇市,3602,97.84,86.28,124.46,85.43,168.55,,,110.43,,87.65,景德镇,year14
2012,曲靖市,5303,62.04,53.0,80.79,82.73,142.46,,,54.84,,57.81,曲靖,year14
2012,朔州市,1406,75.87,75.75,69.05,43.81,113.42,,,53.36,,88.7,朔州,year14
2012,朝阳市,2113,72.86,67.02,72.7,54.36,114.98,,,57.11,,92.43,朝阳,year14
2012,本溪市,2105,87.92,89.83,84.51,69.75,146.0,,,60.51,,87.81,本溪,year14
2012,来宾市,4513,69.75,58.8,82.02,70.45,102.52,,,74.76,,83.58,来宾,year14
2012,杭州市,3301,147.96,155.7,170.63,155.61,273.09,,,129.57,,81.21,杭州,year14
2012,松原市,2207,72.4,63.25,66.26,52.22,104.94,,,51.7,,113.77,松原,year14
2012,林芝地区,5426,87.45,84.48,91.54,26.74,205.68,,,51.16,,89.82,林芝,year14
2012,果洛藏族自治州,6326,65.82,31.08,46.42,-46.8,71.44,,,,,215.76,果洛藏族,year14
2012,枣庄市,3704,92.22,81.18,106.91,56.43,137.09,,,99.97,,101.97,枣庄,year14
2012,柳州市,4502,99.88,100.7,99.52,84.08,140.48,,,84.16,,97.83,柳州,year14
2012,株洲市,4302,95.2,88.56,111.0,79.84,139.53,,,102.59,,88.4,株洲,year14
2012,桂林市,4503,95.9,90.99,100.63,91.44,130.29,,,89.28,,103.53,桂林,year14
2012,梅州市,4414,87.13,72.67,106.07,80.88,113.3,,,105.87,,100.48,梅州,year14
2012,梧州市,4504,84.89,74.4,98.14,78.84,129.09,,,87.38,,95.45,梧州,year14
2012,楚雄彝族自治州,5323,69.99,53.85,71.58,60.59,116.29,,,54.15,,120.4,楚雄彝族,year14
2012,榆林市,6108,84.46,89.2,60.67,63.08,100.61,,,43.73,,112.05,榆林,year14
2012,武威市,6206,67.54,56.1,69.17,28.49,70.69,,,73.1,,102.31,武威,year14
2012,武汉市,4201,122.35,136.47,113.43,125.07,142.33,,,100.07,,91.91,武汉,year14
2012,毕节市,5205,59.81,34.96,69.72,65.33,114.57,,,51.5,,123.83,毕节,year14
2012,永州市,4311,78.08,58.24,102.57,84.43,148.01,,,85.64,,99.1,永州,year14
2012,汉中市,6107,88.71,78.01,99.71,57.09,166.64,,,76.55,,104.07,汉中,year14
2012,汕头市,4405,109.56,97.88,126.46,106.51,136.4,,,124.54,,117.46,汕头,year14
2012,汕尾市,4415,91.22,69.38,111.73,78.54,111.07,,,115.73,,126.06,汕尾,year14
2012,江门市,4407,105.79,102.23,111.21,80.22,134.04,,,105.14,,107.72,江门,year14
2012,池州市,3417,91.46,79.18,112.3,74.16,152.74,,,99.7,,94.11,池州,year14
2012,沈阳市,2101,111.57,119.92,107.33,105.69,138.51,,,94.5,,91.73,沈阳,year14
2012,沧州市,1309,80.38,73.13,80.93,48.42,107.46,,,73.5,,103.35,沧州,year14
2012,河池市,4512,70.06,61.05,74.06,59.1,92.77,,,67.92,,92.52,河池,year14
2012,河源市,4416,82.79,73.4,83.26,67.23,97.99,,,78.9,,112.97,河源,year14
2012,泉州市,3505,112.03,114.88,117.91,130.95,116.87,,,116.88,,91.94,泉州,year14
2012,泰安市,3709,84.81,78.91,97.98,56.46,122.13,,,92.55,,80.37,泰安,year14
2012,泰州市,3212,105.41,101.54,124.58,101.37,175.04,,,106.12,,83.37,泰州,year14
2012,泸州市,5105,78.76,70.3,89.95,78.67,128.61,,,75.08,,86.38,泸州,year14
2012,洛阳市,4103,91.0,93.79,91.53,119.64,108.22,,,81.43,,80.82,洛阳,year14
2012,济南市,3701,111.0,124.4,102.11,83.57,115.44,,,98.62,,82.89,济南,year14
2012,济宁市,3708,86.5,80.53,87.04,61.95,105.97,,,81.95,,105.2,济宁,year14
2012,海东市,6302,35.04,-10.49,49.67,62.74,126.32,,,16.22,,158.79,海东,year14
2012,海北藏族自治州,6322,56.55,40.36,-0.26,-55.72,14.62,,,,,213.21,海北藏族,year14
2012,海南藏族自治州,6325,47.12,37.54,36.18,-29.63,57.15,,,34.79,,98.63,海南藏族,year14
2012,海口市,4601,120.32,133.7,101.26,102.17,127.43,,,90.24,,110.81,海口,year14
2012,海西蒙古族藏族自治州,6328,78.01,85.1,37.95,22.72,81.46,,,21.5,,127.4,海西蒙古族藏族,year14
2012,淄博市,3703,109.8,102.76,130.25,69.06,232.72,,,94.34,,95.87,淄博,year14
2012,淮北市,3406,85.54,78.13,92.48,59.81,135.3,,,78.27,,97.43,淮北,year14
2012,淮南市,3404,99.57,88.4,109.64,74.73,190.73,,,79.71,,118.16,淮南,year14
2012,淮安市,3208,94.73,86.18,113.87,96.87,138.87,,,105.33,,88.16,淮安,year14
2012,深圳市,4403,140.84,158.62,129.35,111.16,137.36,,,128.04,,102.99,深圳,year14
2012,清远市,4418,91.11,78.51,98.04,69.42,114.59,,,94.34,,120.09,清远,year14
2012,温州市,3303,127.24,129.08,139.71,139.75,204.14,,,112.83,,98.5,温州,year14
2012,渭南市,6105,74.61,67.97,64.19,33.52,69.68,,,65.34,,115.43,渭南,year14
2012,湖州市,3305,119.58,117.92,143.71,119.86,216.28,,,116.1,,81.23,湖州,year14
2012,湘潭市,4303,101.3,90.4,119.44,80.84,186.29,,,95.87,,104.32,湘潭,year14
